article_number,name,device_standard,device_type,price_euro,calibration_type,category,search_text
8050,Iso-Tech,IPM-3005,Flex. Power Quality Tester,99.04,ISO,Sonstige Messtechnik,Iso-Tech IPM-3005 Flex. Power Quality Tester
8051,Metrawatt,SECULIFE ST HV-Safety Test S3-HV,PG für medizin. Geräte,190.24,ISO,Sonstige Messtechnik,Metrawatt SECULIFE ST HV-Safety Test S3-HV PG für medizin. Geräte
8052,Fluke,334,Clamp Meter,61.24,ISO,Sonstige Messtechnik,Fluke 334 Clamp Meter
8053,Voltcraft,VC 120,Digital Clamp Meter,61.24,ISO,Sonstige Messtechnik,Voltcraft VC 120 Digital Clamp Meter
8054,Fluke,190-062,Scopemeter,198.07,ISO,Sonstige Messtechnik,Fluke 190-062 Scopemeter
8055,Beha,MT 204-S,Machinery-Tester,156.37,ISO,Sonstige Messtechnik,Beha MT 204-S Machinery-Tester
8056,B.Braun,6.6N-66.6N,Abgleichlehre Perfusor fm,84.69,ISO,Dimensionsmesstechnik,B.Braun 6.6N-66.6N Abgleichlehre Perfusor fm
8057,B.Braun,10N-100N,Stromstufenlehre Perfusor fm,84.69,ISO,Elektrische Messtechnik,B.Braun 10N-100N Stromstufenlehre Perfusor fm
8058,Fluke,335,Clamp Meter,61.24,ISO,Sonstige Messtechnik,Fluke 335 Clamp Meter
8059,Fluke,337,Clamp Meter,61.24,ISO,Sonstige Messtechnik,Fluke 337 Clamp Meter
8060,Fluke,707,Loop Calibrator,50.81,ISO,Sonstige Messtechnik,Fluke 707 Loop Calibrator
8061,Ametek,APC,Pressure Calibrator,105.54,ISO,Sonstige Messtechnik,Ametek APC Pressure Calibrator
8062,Ametek,mAcal,mA calibrator,50.81,ISO,Sonstige Messtechnik,Ametek mAcal mA calibrator
8063,Metrawatt,MetraHit Tech,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Metrawatt MetraHit Tech Digitalmultimeter
8064,WSE,LVM 210,Leistungsmessgerät,99.04,ISO,Sonstige Messtechnik,WSE LVM 210 Leistungsmessgerät
8065,Metrel,Eurotest XA MI 3105,VDE 0100-Prüfgerät,156.37,ISO,Elektrische Messtechnik,Metrel Eurotest XA MI 3105 VDE 0100-Prüfgerät
8066,Metrel,MD1150,Duspol,45.60,ISO,Sonstige Messtechnik,Metrel MD1150 Duspol
8067,Metrel,DeltaGT LITE/PRO MI3309,Multitester,156.37,ISO,Sonstige Messtechnik,Metrel DeltaGT LITE/PRO MI3309 Multitester
8068,Chauvin Arnoux,kOhm x 10,Widerstandsdekade,45.60,ISO,Elektrische Messtechnik,Chauvin Arnoux kOhm x 10 Widerstandsdekade
8069,Chauvin Arnoux,Ohm x 1000,Widerstandsdekade,45.60,ISO,Elektrische Messtechnik,Chauvin Arnoux Ohm x 1000 Widerstandsdekade
8070,Metrawatt,RISH MIT 30,Multimeter/Insulation Tester,84.69,ISO,Elektrische Messtechnik,Metrawatt RISH MIT 30 Multimeter/Insulation Tester
8071,Chauvin Arnoux,C.A 6412,Ground Tester,61.24,ISO,Sonstige Messtechnik,Chauvin Arnoux C.A 6412 Ground Tester
8072,HT Instruments GmbH,HT9019,AC Clampmeter,61.24,ISO,Sonstige Messtechnik,HT Instruments GmbH HT9019 AC Clampmeter
8073,Lutron,CC-421,Stromschleifencalibrator,76.89,ISO,Elektrische Messtechnik,Lutron CC-421 Stromschleifencalibrator
8074,Metrawatt,MetraHit 2,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Metrawatt MetraHit 2 Digitalmultimeter
8075,Alstom,MS100,Phasenvergleicher,50.81,ISO,Chemie & Analytik,Alstom MS100 Phasenvergleicher
8076,Wavetek/Metermann,23XT,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Wavetek/Metermann 23XT Digitalmultimeter
8077,LEM HEME,LH630,Clamp-on Multimeter,61.24,ISO,Elektrische Messtechnik,LEM HEME LH630 Clamp-on Multimeter
8078,AMETEK/Jofra,APC05KGINDG,Druckcalibrator,106.86,ISO,Druckmesstechnik,AMETEK/Jofra APC05KGINDG Druckcalibrator
8079,Fluke,719 30G,Druckcalibrator,127.70,ISO,Druckmesstechnik,Fluke 719 30G Druckcalibrator
8080,Fluke,80TK,Thermocouple Modul,61.24,ISO,Sonstige Messtechnik,Fluke 80TK Thermocouple Modul
8081,Amprobe,CT237B,AC/DC Stromzange,61.24,ISO,Elektrische Messtechnik,Amprobe CT237B AC/DC Stromzange
8082,G.Jost electronic,TMC2001E,Battery Tester,61.24,ISO,Sonstige Messtechnik,G.Jost electronic TMC2001E Battery Tester
8083,Dehn,DEHNcap/PC,Phasenvergleicher,50.81,ISO,Chemie & Analytik,Dehn DEHNcap/PC Phasenvergleicher
8084,Hioki,3261,Clamp Meter,61.24,ISO,Sonstige Messtechnik,Hioki 3261 Clamp Meter
8085,Fluke,7-600,Electrical Tester,45.60,ISO,Sonstige Messtechnik,Fluke 7-600 Electrical Tester
8086,Fluke,80i-500s,AC Current Probe,61.24,ISO,Sonstige Messtechnik,Fluke 80i-500s AC Current Probe
8087,PCE,PCE-HVT 1,HV Insulation Tester,89.91,ISO,Sonstige Messtechnik,PCE PCE-HVT 1 HV Insulation Tester
8088,Fluke,43,Power Quality Analyzer,250.19,ISO,Sonstige Messtechnik,Fluke 43 Power Quality Analyzer
8089,Fluke,365,Clamp Meter,61.24,ISO,Sonstige Messtechnik,Fluke 365 Clamp Meter
8090,Metrawatt,Z541A,T/F-Fühler,80.79,ISO,Temperaturmesstechnik,Metrawatt Z541A T/F-Fühler
8091,Burster,4501,Pt100-Simulator,117.28,ISO,Temperaturmesstechnik,Burster 4501 Pt100-Simulator
8092,AMETEK,JOFRA CSC 200,TC/TTD Calibrator,106.86,ISO,Sonstige Messtechnik,AMETEK JOFRA CSC 200 TC/TTD Calibrator
8093,Chauvin Arnoux,C.A 6415,Ground Tester,61.24,ISO,Sonstige Messtechnik,Chauvin Arnoux C.A 6415 Ground Tester
8094,Chauvin Arnoux,K1,AC/DC Current Probe,61.24,ISO,Sonstige Messtechnik,Chauvin Arnoux K1 AC/DC Current Probe
8095,Druck Limited,DPI 610,Pressure Calibrator,119.88,ISO,Druckmesstechnik,Druck Limited DPI 610 Pressure Calibrator
8096,HT Instruments,GSC 53N,VDE 0100/3Ph Netzanalysator,203.29,ISO,Chemie & Analytik,HT Instruments GSC 53N VDE 0100/3Ph Netzanalysator
8097,Metrawatt,METRA HIT 28C light,Calibrator,71.66,ISO,Sonstige Messtechnik,Metrawatt METRA HIT 28C light Calibrator
8098,Agilent,N2790A,Differential Probe 100 MHz,45.60,ISO,Sonstige Messtechnik,Agilent N2790A Differential Probe 100 MHz
8099,Chauvin Arnoux,C.A.6212,Machine Tester,156.37,ISO,Sonstige Messtechnik,Chauvin Arnoux C.A.6212 Machine Tester
8100,Alluris,SMT-500C,Drehzahlmesser,80.79,ISO,Sonstige Messtechnik,Alluris SMT-500C Drehzahlmesser
8101,Fluke,717,Volt/mA Calibrator,61.24,ISO,Sonstige Messtechnik,Fluke 717 Volt/mA Calibrator
8102,Neutec,GT 0701/0702,PMT1,156.37,ISO,Sonstige Messtechnik,Neutec GT 0701/0702 PMT1
8103,Beha,93539,AC/DC Clamp Meter,61.24,ISO,Sonstige Messtechnik,Beha 93539 AC/DC Clamp Meter
8104,Beha,MACHINEmaster 9050D,Maschinen- u. Gerätetester,156.37,ISO,Elektrische Messtechnik,Beha MACHINEmaster 9050D Maschinen- u. Gerätetester
8106,Agilent,34970A,Data Aquisition/Switch Unit,166.78,ISO,Sonstige Messtechnik,Agilent 34970A Data Aquisition/Switch Unit
8107,Voltcraft,VC 850,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Voltcraft VC 850 Digitalmultimeter
8108,Christ,CLM210,Leistungsmessgerät,101.63,ISO,Sonstige Messtechnik,Christ CLM210 Leistungsmessgerät
8109,WSE,LVM 210,Leistungsmessgerät,101.63,ISO,Sonstige Messtechnik,WSE LVM 210 Leistungsmessgerät
8110,Rigol,DM3061,Digitalmultimeter,119.88,ISO,Elektrische Messtechnik,Rigol DM3061 Digitalmultimeter
8111,Rigol,DM3058,Digitalmultimeter,119.88,ISO,Elektrische Messtechnik,Rigol DM3058 Digitalmultimeter
8112,Koehler,K30165,Rührwerk,59.94,ISO,Sonstige Messtechnik,Koehler K30165 Rührwerk
8113,Müller Weingarten,Brugger,Schmierstoffprüfgerät,79.48,ISO,Elektrische Messtechnik,Müller Weingarten Brugger Schmierstoffprüfgerät
8114,LeCroy,WaveACE 212 , Digital Oszilloskop,156.37,ISO,Elektrische Messtechnik,LeCroy WaveACE 212   Digital Oszilloskop
8115,Metrawatt,Metracal MC, Multimeter/Calibrator,119.88,ISO,Elektrische Messtechnik,Metrawatt Metracal MC  Multimeter/Calibrator
8116,UNIT-T,UT203,Clamp Meter,61.24,ISO,Sonstige Messtechnik,UNIT-T UT203 Clamp Meter
8117,Halstrup,KAL84,Pressure Calibrator,105.54,ISO,Sonstige Messtechnik,Halstrup KAL84 Pressure Calibrator
8118,Amprobe,COMBITEST 2019,VDE 0100 Prüfgerät,156.37,ISO,Elektrische Messtechnik,Amprobe COMBITEST 2019 VDE 0100 Prüfgerät
8119,Hippe KG,HP-750/6,Geraetetester,156.37,ISO,Sonstige Messtechnik,Hippe KG HP-750/6 Geraetetester
8120,GKN,Klinger-Lehre,Klinger-Lehre,44.30,ISO,Dimensionsmesstechnik,GKN Klinger-Lehre Klinger-Lehre
8121,Omega,PCL1200,Multifunction Calibrator,162.87,ISO,Sonstige Messtechnik,Omega PCL1200 Multifunction Calibrator
8122,Metrawatt,Mavowatt 50,PowerAnalyzer,192.84,ISO,Sonstige Messtechnik,Metrawatt Mavowatt 50 PowerAnalyzer
8123,Metrawatt,Z202A,Stromzange,61.24,ISO,Elektrische Messtechnik,Metrawatt Z202A Stromzange
8124,Fluke,28,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Fluke 28 Digitalmultimeter
8125,Pico,Picoscope 4424,PC Oscilloskop,192.84,ISO,Sonstige Messtechnik,Pico Picoscope 4424 PC Oscilloskop
8126,Vermason,Wrist Strap Tester,Wrist Strap Tester,50.81,ISO,Sonstige Messtechnik,Vermason Wrist Strap Tester Wrist Strap Tester
8127,Voltcraft,VC-531,AC/DC Current Clamp,61.24,ISO,Sonstige Messtechnik,Voltcraft VC-531 AC/DC Current Clamp
8128,Amprobe,Telaris ProInstall 100,VDE 0100 Prüfgerät,156.37,ISO,Elektrische Messtechnik,Amprobe Telaris ProInstall 100 VDE 0100 Prüfgerät
8129,Agilent,DSO 7034B,Oszilloskop,213.70,ISO,Elektrische Messtechnik,Agilent DSO 7034B Oszilloskop
8130,Agilent,N2782A,Current Probe,84.69,ISO,Sonstige Messtechnik,Agilent N2782A Current Probe
8131,Benning,MM 3-1,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Benning MM 3-1 Digital Multimeter
8132,Agilent,34970A,Data Aquisition Switch Unit,166.78,ISO,Sonstige Messtechnik,Agilent 34970A Data Aquisition Switch Unit
8133,HP,34970A,Data Aquisition Switch Unit,166.78,ISO,Sonstige Messtechnik,HP 34970A Data Aquisition Switch Unit
8134,Hameg,HZ 115,Differential Probe,61.24,ISO,Sonstige Messtechnik,Hameg HZ 115 Differential Probe
8135,Fluke,8846A,Digital Multimeter,166.78,ISO,Elektrische Messtechnik,Fluke 8846A Digital Multimeter
8136,Fluke,1730,Energy Logger,203.29,ISO,Sonstige Messtechnik,Fluke 1730 Energy Logger
8137,Fluke,i40S-EL,Stromwandlerzange,61.24,ISO,Elektrische Messtechnik,Fluke i40S-EL Stromwandlerzange
8138,Fluke,381,Remote Display TRMS Clamp Meter,71.66,ISO,Sonstige Messtechnik,Fluke 381 Remote Display TRMS Clamp Meter
8139,Metrawatt,MBase,Installation Tester,156.37,ISO,Sonstige Messtechnik,Metrawatt MBase Installation Tester
8140,Amprobe,Telaris ProInstall 200,VDE 0100 Prüfgerät,156.37,ISO,Elektrische Messtechnik,Amprobe Telaris ProInstall 200 VDE 0100 Prüfgerät
8141,Chauvin Arnoux,F05,Zangenmultimeter,61.24,ISO,Elektrische Messtechnik,Chauvin Arnoux F05 Zangenmultimeter
8142,Voltcraft,VC 609,Stromzange,61.24,ISO,Elektrische Messtechnik,Voltcraft VC 609 Stromzange
8143,Voltcraft,VC 290,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Voltcraft VC 290 Digitalmultimeter
8144,H.Horstmann GmbH,Orion 3.0,Spannungsprüfer,50.81,ISO,Elektrische Messtechnik,H.Horstmann GmbH Orion 3.0 Spannungsprüfer
8147,Voltcraft,VC-530,Digital Clampmeter,61.24,ISO,Sonstige Messtechnik,Voltcraft VC-530 Digital Clampmeter
8148,Norma,Unilap Iso 5 kV,Insulation Tester,119.88,ISO,Sonstige Messtechnik,Norma Unilap Iso 5 kV Insulation Tester
8149,Hioki,3265,Clamp On AC/DC Hi Tester,61.24,ISO,Sonstige Messtechnik,Hioki 3265 Clamp On AC/DC Hi Tester
8150,Fluke,373,True RMS Clamp Meter,61.24,ISO,Sonstige Messtechnik,Fluke 373 True RMS Clamp Meter
8151,Voltcraft,CT-5,Kabeltester,41.70,ISO,Sonstige Messtechnik,Voltcraft CT-5 Kabeltester
8152,Schuhmann Messtechnik,Simulator 90,Simulator,72.96,ISO,Sonstige Messtechnik,Schuhmann Messtechnik Simulator 90 Simulator
8153,Amprobe,RCD-Test Telaris,RCD-Analyser,101.63,ISO,Sonstige Messtechnik,Amprobe RCD-Test Telaris RCD-Analyser
8154,Fluke,9062,Phase Rotation Indicator,29.97,ISO,Chemie & Analytik,Fluke 9062 Phase Rotation Indicator
8155,Metrawatt,Profitest MXTRA,Installation Tester,156.37,ISO,Sonstige Messtechnik,Metrawatt Profitest MXTRA Installation Tester
8156,Metrel,A 1018,Stromzange,61.24,ISO,Elektrische Messtechnik,Metrel A 1018 Stromzange
8157,Fluke,1735,Power Analyzer,203.29,ISO,Sonstige Messtechnik,Fluke 1735 Power Analyzer
8158,Greisinger,GFTB 200,Hygro-Thermo-Barometer,119.88,ISO,Druckmesstechnik,Greisinger GFTB 200 Hygro-Thermo-Barometer
8159,Benning,CM 9,Digitale Leckstromzange,61.24,ISO,Elektrische Messtechnik,Benning CM 9 Digitale Leckstromzange
8160,Benning,CM 8,Leistungsstromzangen Multimeter,61.24,ISO,Elektrische Messtechnik,Benning CM 8 Leistungsstromzangen Multimeter
8161,Fluke,325,True RMS Clamp Meter,61.24,ISO,Sonstige Messtechnik,Fluke 325 True RMS Clamp Meter
8162,multimetrix,CM600,Clamp Meter,61.24,ISO,Sonstige Messtechnik,multimetrix CM600 Clamp Meter
8163,PCE,PCE-LCT1,Leakage Current Tester,61.24,ISO,Sonstige Messtechnik,PCE PCE-LCT1 Leakage Current Tester
8164,Siemens,AM-100,Calibrator,123.79,ISO,Sonstige Messtechnik,Siemens AM-100 Calibrator
8165,Amprobe,AM-100,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Amprobe AM-100 Digital Multimeter
8166,Beha,CHB37,AC/DC-Stromzange,61.24,ISO,Elektrische Messtechnik,Beha CHB37 AC/DC-Stromzange
8167,ISO-TECH,ILCM 03,Leakage Current Tester,61.24,ISO,Sonstige Messtechnik,ISO-TECH ILCM 03 Leakage Current Tester
8168,ECOM,ExmAG21,Fieldcalibrator Ex,61.24,ISO,Sonstige Messtechnik,ECOM ExmAG21 Fieldcalibrator Ex
8169,Voltcraft,VC 607,Clamp Meter,61.24,ISO,Sonstige Messtechnik,Voltcraft VC 607 Clamp Meter
8170,Amprobe,AM-110,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Amprobe AM-110 Digital Multimeter
8171,Benning,Duspol Expert,Spannungsprüfer,45.60,ISO,Elektrische Messtechnik,Benning Duspol Expert Spannungsprüfer
8172,Benning,Duspol Digital,Spannungsprüfer,45.60,ISO,Elektrische Messtechnik,Benning Duspol Digital Spannungsprüfer
8173,Fluke,T110VDE,Voltage Continuity Tester,45.60,ISO,Sonstige Messtechnik,Fluke T110VDE Voltage Continuity Tester
8174,Fluke,T130VDE,Voltage Continuity Tester,45.60,ISO,Sonstige Messtechnik,Fluke T130VDE Voltage Continuity Tester
8175,Fluke,T150VDE,Voltage Continuity Tester,45.60,ISO,Sonstige Messtechnik,Fluke T150VDE Voltage Continuity Tester
8176,Metrawatt,Metraflex 3003XL,Current Sensor,96.41,ISO,Sonstige Messtechnik,Metrawatt Metraflex 3003XL Current Sensor
8177,Metrawatt,Mavowatt 20,Energy Platform,260.60,ISO,Sonstige Messtechnik,Metrawatt Mavowatt 20 Energy Platform
8178,Metrawatt,Secutest S2 N+ M7010,VDE 0701/0702...Prüfgerät,160.28,ISO,Elektrische Messtechnik,Metrawatt Secutest S2 N+ M7010 VDE 0701/0702...Prüfgerät
8179,Amprobe,ACDC-3400 IND,TRMS Clamp Meter,61.24,ISO,Sonstige Messtechnik,Amprobe ACDC-3400 IND TRMS Clamp Meter
8180,Hydac Electronic,ETS4548-H000,Temperatur Transmitter,80.79,ISO,Temperaturmesstechnik,Hydac Electronic ETS4548-H000 Temperatur Transmitter
8181,Benning,MM 10,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Benning MM 10 Digital Multimeter
8182,Voltcraft,VC 265,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Voltcraft VC 265 Digitalmultimeter
8183,Fluke,336,Clamp Meter,61.24,ISO,Sonstige Messtechnik,Fluke 336 Clamp Meter
8184,Benning,CM 5-1,Stromzangenmultimeter,61.24,ISO,Elektrische Messtechnik,Benning CM 5-1 Stromzangenmultimeter
8185,Benning,MM 7-1,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Benning MM 7-1 Digital Multimeter
8186,Metrix,MX 24B,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Metrix MX 24B Digital Multimeter
8187,SPS,D9917,Prüfdummy,67.77,ISO,Sonstige Messtechnik,SPS D9917 Prüfdummy
8188,Burster,4503S MET 400,MET 400-Simulator,117.28,ISO,Sonstige Messtechnik,Burster 4503S MET 400 MET 400-Simulator
8189,Metrawatt,METRATESTER 5+3P, DIN VDE 0701-0702-Tester,119.88,ISO,Sonstige Messtechnik,Metrawatt METRATESTER 5+3P  DIN VDE 0701-0702-Tester
8190,Megger,MIT1020/2,10 kV Insulationtester,119.88,ISO,Sonstige Messtechnik,Megger MIT1020/2 10 kV Insulationtester
8191,Metrawatt,Metra Hit 27I,Digitalmultimeter,80.79,ISO,Elektrische Messtechnik,Metrawatt Metra Hit 27I Digitalmultimeter
8192,Fluke,i5S,AC Current Clamp,61.24,ISO,Sonstige Messtechnik,Fluke i5S AC Current Clamp
8193,Benning,ST 720,Gerätetester ,119.88,ISO,Elektrische Messtechnik,Benning ST 720 Gerätetester 
8194,Fluke,i400s,AC Current Clamp,61.24,ISO,Sonstige Messtechnik,Fluke i400s AC Current Clamp
8195,Fluke,787,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Fluke 787 Digital Multimeter
8196,Hypot,HYPOT III 3665,Dielectric Withstand Tester,110.74,ISO,Sonstige Messtechnik,Hypot HYPOT III 3665 Dielectric Withstand Tester
8197,Agilent,34401A,Digital Multimeter,203.29,ISO,Elektrische Messtechnik,Agilent 34401A Digital Multimeter
8198,Tektronix,P6015,High Voltage Probe,58.62,ISO,Sonstige Messtechnik,Tektronix P6015 High Voltage Probe
8199,HCK,SWP 1/3,Hochspannungsprüfgerät,123.79,ISO,Elektrische Messtechnik,HCK SWP 1/3 Hochspannungsprüfgerät
8200,General Radio,1863,MOhm-Meter,119.88,ISO,Sonstige Messtechnik,General Radio 1863 MOhm-Meter
8201,Tektronix,TPS 2024,Digital Storage Oscilloscope,203.29,ISO,Sonstige Messtechnik,Tektronix TPS 2024 Digital Storage Oscilloscope
8202,Hypot,HYPOT III 3705,Dielectric Withstand Tester,110.74,ISO,Sonstige Messtechnik,Hypot HYPOT III 3705 Dielectric Withstand Tester
8203,HP,54600B,Oscilloskope,198.07,ISO,Sonstige Messtechnik,HP 54600B Oscilloskope
8204,Burster,6705,Digistant,192.84,ISO,Sonstige Messtechnik,Burster 6705 Digistant
8205,Tektronix,TDS 2002,Digital Storage Oscilloscope,119.88,ISO,Sonstige Messtechnik,Tektronix TDS 2002 Digital Storage Oscilloscope
8206,Agilent,DSO3262A,Digital Storage Oscilloscope,185.05,ISO,Sonstige Messtechnik,Agilent DSO3262A Digital Storage Oscilloscope
8207,Fluke,87V,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Fluke 87V Digital Multimeter
8208,Fluke,115,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Fluke 115 Digital Multimeter
8209,Fluke,189,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Fluke 189 Digital Multimeter
8210,Agilent,DSO3202A,Digital Storage Oscilloscope,185.05,ISO,Sonstige Messtechnik,Agilent DSO3202A Digital Storage Oscilloscope
8211,Fluke ,77 III,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Fluke  77 III Digital Multimeter
8212,PicoScope,4424,Picoscope,192.84,ISO,Sonstige Messtechnik,PicoScope 4424 Picoscope
8213,PicoScope,3425,Picoscope,192.84,ISO,Sonstige Messtechnik,PicoScope 3425 Picoscope
8214,ETL Prüftechnik,UH 28 C,Hochspannungstester,110.74,ISO,Elektrische Messtechnik,ETL Prüftechnik UH 28 C Hochspannungstester
8215,Agilent,E3634A,Power Supply,119.88,ISO,Sonstige Messtechnik,Agilent E3634A Power Supply
8216,Benning,ST 750A,Gerätetester,156.37,ISO,Elektrische Messtechnik,Benning ST 750A Gerätetester
8217,Gwinstek,GDS 2104,Digital Oscilloscope,203.29,ISO,Sonstige Messtechnik,Gwinstek GDS 2104 Digital Oscilloscope
8218,Fluke,1651,Multifunction Tester,156.37,ISO,Sonstige Messtechnik,Fluke 1651 Multifunction Tester
8219,Voltcraft,DSO-1102D,Digital Storage Osciloscope,119.88,ISO,Sonstige Messtechnik,Voltcraft DSO-1102D Digital Storage Osciloscope
8220,General Electric,II 2 G Ex ib IIC T4,Loop Calibrator,61.24,ISO,Sonstige Messtechnik,General Electric II 2 G Ex ib IIC T4 Loop Calibrator
8221,H.G.L.,3800JD,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,H.G.L. 3800JD Digital Multimeter
8222,PCE,PCE-HT110,Hygro/Temp.-Logger,80.79,ISO,Feuchtemesstechnik,PCE PCE-HT110 Hygro/Temp.-Logger
8223,Metrawatt,Profitest Edition M520V,Installation Tester,156.37,ISO,Sonstige Messtechnik,Metrawatt Profitest Edition M520V Installation Tester
8224,H.G.L.,2000N,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,H.G.L. 2000N Digital Multimeter
8225,Beha,9030,Hochspannungsprüfer,84.69,ISO,Elektrische Messtechnik,Beha 9030 Hochspannungsprüfer
8226,Normalab,DEM Classic,TG Demulgierverhalten,59.94,ISO,Sonstige Messtechnik,Normalab DEM Classic TG Demulgierverhalten
8227,Beha,9032,Maschinentester,156.37,ISO,Sonstige Messtechnik,Beha 9032 Maschinentester
8228,Czechoslovakia,PK 210,Stromzange,61.24,ISO,Elektrische Messtechnik,Czechoslovakia PK 210 Stromzange
8229,optibelt,optibelt TT mini,Frequenzmessgerät,58.62,ISO,Elektrische Messtechnik,optibelt optibelt TT mini Frequenzmessgerät
8230,Mastech,MAS-345,Digtal Multimeter,61.24,ISO,Elektrische Messtechnik,Mastech MAS-345 Digtal Multimeter
8231,Fluke,6500-2,Appliance Tester,160.28,ISO,Sonstige Messtechnik,Fluke 6500-2 Appliance Tester
8232,Beha ,0701/0702 Multitester plus,0701/0702 Prüfgerät,156.37,ISO,Elektrische Messtechnik,Beha  0701/0702 Multitester plus 0701/0702 Prüfgerät
8233,Fluke,353,AC/DC Clamp Meter,71.66,ISO,Sonstige Messtechnik,Fluke 353 AC/DC Clamp Meter
8234,Fluke,435 Series II,Power Quality & Energy Analyzer,250.19,ISO,Sonstige Messtechnik,Fluke 435 Series II Power Quality & Energy Analyzer
8235,Agilent,N2781B,Current Probe,84.69,ISO,Sonstige Messtechnik,Agilent N2781B Current Probe
8236,Zeiss,000000-0422-363,PT 100 Fühler K37026,54.72,ISO,Temperaturmesstechnik,Zeiss 000000-0422-363 PT 100 Fühler K37026
8237,Würth,Multi-Tester Pro LCD,Duspol,45.60,ISO,Sonstige Messtechnik,Würth Multi-Tester Pro LCD Duspol
8238,Tietzsch,Multisafe DSP3,Duspol,45.60,ISO,Sonstige Messtechnik,Tietzsch Multisafe DSP3 Duspol
8239,Würth,Multi-Tester-Plus LCD,Duspol,45.60,ISO,Sonstige Messtechnik,Würth Multi-Tester-Plus LCD Duspol
8240,Metrawatt,SECUTEST Base 10,Safety Tester,156.37,ISO,Sonstige Messtechnik,Metrawatt SECUTEST Base 10 Safety Tester
8241,Fluke,112,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Fluke 112 Digital Multimeter
8242,Chauvin Arnoux,6523,Isolationsmessgerät,84.69,ISO,Sonstige Messtechnik,Chauvin Arnoux 6523 Isolationsmessgerät
8243,Chauvin Arnoux,MA 4000D,AC RMS Current Meter,61.24,ISO,Sonstige Messtechnik,Chauvin Arnoux MA 4000D AC RMS Current Meter
8244,Amprobe,ACDC-54NAV,Clamp Meter,80.79,ISO,Sonstige Messtechnik,Amprobe ACDC-54NAV Clamp Meter
8245,Benning,CM 11,Clamp Meter,61.24,ISO,Sonstige Messtechnik,Benning CM 11 Clamp Meter
8246,Metrel,MD 1160,Spannungsprüfer,45.60,ISO,Elektrische Messtechnik,Metrel MD 1160 Spannungsprüfer
8247,Keithley,2100,Digital Multimeter,166.78,ISO,Elektrische Messtechnik,Keithley 2100 Digital Multimeter
8248,Metrawatt,Metratester 5+,VDE 0701/0702 Prüfgerät,80.79,ISO,Elektrische Messtechnik,Metrawatt Metratester 5+ VDE 0701/0702 Prüfgerät
8249,Metrawatt,Metratester 5,VDE 0701/0702 Prüfgerät,80.79,ISO,Elektrische Messtechnik,Metrawatt Metratester 5 VDE 0701/0702 Prüfgerät
8250,Benning,CM 4,Digital Clamp Meter,61.24,ISO,Sonstige Messtechnik,Benning CM 4 Digital Clamp Meter
8251,Gedore,V 4614 PLUS,Spannungsprüfer,45.60,ISO,Elektrische Messtechnik,Gedore V 4614 PLUS Spannungsprüfer
8252,Amprobe,34XR-A,Digital Multimeter,61.24,ISO,Elektrische Messtechnik,Amprobe 34XR-A Digital Multimeter
